! na - neutral gas cooling by atomic emission, cooling < 0., [erg cm-3 s-1]
! nh2 - neutral gas cooling by H2 emission
! nh2o - neutral gas cooling by H2O emission
! nco - neutral gas cooling by CO emission
! noh - neutral gas cooling by OH emission
! nnh3 - neutral gas cooling by p- and o-NH3 emission
! nch3oh - neutral gas cooling by CH3OH (A-,E-) emission
! ni - neutral gas heating by neutral-ion collisions
! ne - neutral gas heating by neutral-electron collisions
! nd - neutral gas heating by neutral-dust collisions
! nch - neutral gas heating by chemical reactions
! nh2-h - neutral gas cooling by H2-H dissociation (is included in previous parameter nch)
! ph - heating by photoeffect on dust grains
! cr - heating by cosmic rays
! rlh2 - radiative energy loss by H2 molecule (total and only within state v = 0)
! ih2 - ion fluid cooling via excitation of H2 via ion-H2 collisions
! in - ion gas component heating by neutral-ion collisions
! ie - ion gas component heating by ion-electron collisions
! ich - ion gas component heating by chemical reactions
! ea - electron component cooling by atomic emission
! eh2 - electron component cooling by H2 emission
! eh2o - electron component cooling by H2O emission
! en - electron component heating by neutral-electron collisions
! ei - electron component heating by ion-electron collisions
! ech - electron component heating by chemical reactions
!1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          
!t(yr)/z(cm) na          nh2         nh2o        nco         noh         nnh3        nch3oh      ni          ne          nd          nch         nh2-h       ph          cr          rlh2        rlh2v0      ih2         in          ie          ich         ea          eh2         eh2o        en          ei          ech         
1.15478e+04  0.000e+00   3.633e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.924e-24   1.333e-26   -6.590e-24  2.425e-23   -3.274e-118 1.032e-25   3.084e-24   5.344e-24   4.171e-25   1.815e-25   -1.924e-24  1.986e-26   1.723e-24   0.000e+00   1.510e-29   0.000e+00   -1.333e-26  -1.986e-26  3.328e-26   
1.24094e+04  0.000e+00   3.661e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.918e-24   1.351e-26   -6.841e-24  2.419e-23   -3.528e-118 1.032e-25   3.084e-24   5.415e-24   4.480e-25   1.766e-25   -1.918e-24  1.967e-26   1.722e-24   0.000e+00   1.493e-29   0.000e+00   -1.351e-26  -1.967e-26  3.326e-26   
1.33352e+04  0.000e+00   3.694e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.911e-24   1.371e-26   -7.109e-24  2.411e-23   -3.827e-118 1.032e-25   3.084e-24   5.500e-24   4.846e-25   1.717e-25   -1.911e-24  1.946e-26   1.720e-24   0.000e+00   1.480e-29   0.000e+00   -1.371e-26  -1.946e-26  3.324e-26   
1.43301e+04  0.000e+00   3.734e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.904e-24   1.392e-26   -7.395e-24  2.403e-23   -4.182e-118 1.032e-25   3.084e-24   5.601e-24   5.284e-25   1.668e-25   -1.904e-24  1.923e-26   1.718e-24   0.000e+00   1.471e-29   0.000e+00   -1.392e-26  -1.923e-26  3.322e-26   
1.53993e+04  0.000e+00   3.781e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.896e-24   1.415e-26   -7.700e-24  2.392e-23   -4.604e-118 1.032e-25   3.084e-24   5.721e-24   5.807e-25   1.619e-25   -1.896e-24  1.899e-26   1.715e-24   0.000e+00   1.466e-29   0.000e+00   -1.415e-26  -1.899e-26  3.321e-26   
1.65482e+04  0.000e+00   3.837e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.888e-24   1.439e-26   -8.024e-24  2.380e-23   -5.105e-118 1.032e-25   3.084e-24   5.864e-24   6.423e-25   1.569e-25   -1.888e-24  1.873e-26   1.712e-24   0.000e+00   1.466e-29   0.000e+00   -1.439e-26  -1.873e-26  3.319e-26   
1.77828e+04  0.000e+00   3.903e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.878e-24   1.466e-26   -8.368e-24  2.366e-23   -5.691e-118 1.032e-25   3.084e-24   6.028e-24   7.136e-25   1.518e-25   -1.878e-24  1.845e-26   1.708e-24   0.000e+00   1.470e-29   0.000e+00   -1.466e-26  -1.845e-26  3.319e-26   
1.91095e+04  0.000e+00   3.976e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.867e-24   1.496e-26   -8.732e-24  2.349e-23   -6.364e-118 1.032e-25   3.084e-24   6.213e-24   7.938e-25   1.466e-25   -1.867e-24  1.817e-26   1.703e-24   0.000e+00   1.477e-29   0.000e+00   -1.496e-26  -1.817e-26  3.319e-26   
2.05353e+04  0.000e+00   4.056e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.856e-24   1.528e-26   -9.117e-24  2.330e-23   -7.118e-118 1.032e-25   3.084e-24   6.415e-24   8.812e-25   1.412e-25   -1.856e-24  1.787e-26   1.697e-24   0.000e+00   1.485e-29   0.000e+00   -1.528e-26  -1.787e-26  3.322e-26   
2.20673e+04  0.000e+00   4.141e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.843e-24   1.563e-26   -9.521e-24  2.308e-23   -7.941e-118 1.032e-25   3.084e-24   6.627e-24   9.733e-25   1.358e-25   -1.843e-24  1.757e-26   1.689e-24   0.000e+00   1.492e-29   0.000e+00   -1.563e-26  -1.757e-26  3.326e-26   
2.37137e+04  0.000e+00   4.227e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.828e-24   1.601e-26   -9.946e-24  2.284e-23   -8.811e-118 1.032e-25   3.084e-24   6.843e-24   1.067e-24   1.304e-25   -1.828e-24  1.726e-26   1.680e-24   0.000e+00   1.495e-29   0.000e+00   -1.601e-26  -1.726e-26  3.333e-26   
2.54830e+04  0.000e+00   4.310e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.811e-24   1.642e-26   -1.039e-23  2.256e-23   -9.694e-118 1.032e-25   3.084e-24   7.050e-24   1.157e-24   1.249e-25   -1.811e-24  1.696e-26   1.670e-24   0.000e+00   1.492e-29   0.000e+00   -1.642e-26  -1.696e-26  3.344e-26   
2.73842e+04  0.000e+00   4.385e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.793e-24   1.686e-26   -1.085e-23  2.224e-23   -1.055e-117 1.031e-25   3.084e-24   7.239e-24   1.238e-24   1.193e-25   -1.793e-24  1.664e-26   1.657e-24   0.000e+00   1.480e-29   0.000e+00   -1.686e-26  -1.664e-26  3.357e-26   
2.94273e+04  0.000e+00   4.452e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.771e-24   1.733e-26   -1.133e-23  2.187e-23   -1.135e-117 1.031e-25   3.084e-24   7.405e-24   1.310e-24   1.136e-25   -1.771e-24  1.632e-26   1.641e-24   0.000e+00   1.457e-29   0.000e+00   -1.733e-26  -1.632e-26  3.370e-26   
3.16228e+04  0.000e+00   4.515e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.746e-24   1.778e-26   -1.182e-23  2.143e-23   -1.212e-117 1.031e-25   3.084e-24   7.561e-24   1.378e-24   1.079e-25   -1.746e-24  1.594e-26   1.623e-24   0.000e+00   1.427e-29   0.000e+00   -1.778e-26  -1.594e-26  3.378e-26   
3.39821e+04  0.000e+00   4.585e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.718e-24   1.815e-26   -1.232e-23  2.088e-23   -1.295e-117 1.031e-25   3.084e-24   7.736e-24   1.454e-24   1.021e-25   -1.718e-24  1.544e-26   1.600e-24   0.000e+00   1.399e-29   0.000e+00   -1.815e-26  -1.544e-26  3.364e-26   
3.65174e+04  0.000e+00   4.671e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.684e-24   1.824e-26   -1.281e-23  2.016e-23   -1.389e-117 1.031e-25   3.084e-24   7.950e-24   1.546e-24   9.652e-26   -1.684e-24  1.468e-26   1.573e-24   0.000e+00   1.381e-29   0.000e+00   -1.824e-26  -1.468e-26  3.298e-26   
3.92419e+04  0.000e+00   4.766e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.646e-24   1.776e-26   -1.329e-23  1.910e-23   -1.485e-117 1.031e-25   3.084e-24   8.186e-24   1.648e-24   9.180e-26   -1.646e-24  1.339e-26   1.541e-24   0.000e+00   1.382e-29   0.000e+00   -1.776e-26  -1.339e-26  3.121e-26   
4.21697e+04  0.000e+00   4.856e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.605e-24   1.629e-26   -1.374e-23  1.753e-23   -1.570e-117 1.031e-25   3.083e-24   8.407e-24   1.744e-24   8.894e-26   -1.605e-24  1.117e-26   1.505e-24   0.000e+00   1.420e-29   0.000e+00   -1.629e-26  -1.117e-26  2.752e-26   
4.53158e+04  0.000e+00   4.926e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.569e-24   1.383e-26   -1.411e-23  1.544e-23   -1.628e-117 1.031e-25   3.083e-24   8.582e-24   1.820e-24   8.911e-26   -1.569e-24  7.765e-27   1.472e-24   0.000e+00   1.503e-29   0.000e+00   -1.383e-26  -7.765e-27  2.165e-26   
4.86968e+04  0.000e+00   4.973e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.547e-24   1.143e-26   -1.439e-23  1.344e-23   -1.656e-117 1.031e-25   3.083e-24   8.698e-24   1.870e-24   9.201e-26   -1.547e-24  4.008e-27   1.451e-24   0.000e+00   1.603e-29   0.000e+00   -1.143e-26  -4.008e-27  1.549e-26   
5.23299e+04  0.000e+00   5.001e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.540e-24   1.005e-26   -1.458e-23  1.217e-23   -1.661e-117 1.031e-25   3.083e-24   8.765e-24   1.899e-24   9.550e-26   -1.540e-24  1.374e-27   1.443e-24   0.000e+00   1.681e-29   0.000e+00   -1.005e-26  -1.374e-27  1.148e-26   
5.62341e+04  0.000e+00   5.018e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.544e-24   9.452e-27   -1.472e-23  1.155e-23   -1.654e-117 1.031e-25   3.083e-24   8.807e-24   1.917e-24   9.809e-26   -1.544e-24  -1.990e-29  1.446e-24   0.000e+00   1.728e-29   0.000e+00   -9.452e-27  1.990e-29   9.481e-27   
6.04296e+04  0.000e+00   5.032e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.552e-24   9.150e-27   -1.484e-23  1.125e-23   -1.643e-117 1.031e-25   3.083e-24   8.840e-24   1.932e-24   9.969e-26   -1.552e-24  -8.298e-28  1.453e-24   0.000e+00   1.758e-29   0.000e+00   -9.150e-27  8.298e-28   8.370e-27   
6.49382e+04  0.000e+00   5.045e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.562e-24   8.945e-27   -1.495e-23  1.106e-23   -1.632e-117 1.031e-25   3.083e-24   8.873e-24   1.946e-24   1.006e-25   -1.562e-24  -1.438e-27  1.463e-24   0.000e+00   1.782e-29   0.000e+00   -8.945e-27  1.438e-27   7.557e-27   
6.97831e+04  0.000e+00   5.059e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.572e-24   8.783e-27   -1.504e-23  1.090e-23   -1.621e-117 1.031e-25   3.083e-24   8.907e-24   1.961e-24   1.012e-25   -1.572e-24  -1.957e-27  1.473e-24   0.000e+00   1.804e-29   0.000e+00   -8.783e-27  1.957e-27   6.876e-27   
7.49894e+04  0.000e+00   5.074e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.581e-24   8.653e-27   -1.512e-23  1.076e-23   -1.612e-117 1.032e-25   3.083e-24   8.943e-24   1.976e-24   1.017e-25   -1.581e-24  -2.414e-27  1.482e-24   0.000e+00   1.826e-29   0.000e+00   -8.653e-27  2.414e-27   6.291e-27   
8.05842e+04  0.000e+00   5.088e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.590e-24   8.553e-27   -1.519e-23  1.063e-23   -1.603e-117 1.032e-25   3.083e-24   8.980e-24   1.992e-24   1.022e-25   -1.590e-24  -2.811e-27  1.491e-24   0.000e+00   1.848e-29   0.000e+00   -8.553e-27  2.811e-27   5.793e-27   
8.65964e+04  0.000e+00   5.103e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.598e-24   8.479e-27   -1.525e-23  1.051e-23   -1.594e-117 1.032e-25   3.083e-24   9.017e-24   2.008e-24   1.029e-25   -1.598e-24  -3.154e-27  1.499e-24   0.000e+00   1.870e-29   0.000e+00   -8.479e-27  3.154e-27   5.377e-27   
9.30572e+04  0.000e+00   5.118e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.606e-24   8.430e-27   -1.530e-23  1.040e-23   -1.586e-117 1.032e-25   3.083e-24   9.053e-24   2.024e-24   1.037e-25   -1.606e-24  -3.447e-27  1.505e-24   0.000e+00   1.893e-29   0.000e+00   -8.430e-27  3.447e-27   5.036e-27   
1.00000e+05  0.000e+00   5.132e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.612e-24   8.403e-27   -1.534e-23  1.029e-23   -1.578e-117 1.032e-25   3.083e-24   9.088e-24   2.039e-24   1.048e-25   -1.612e-24  -3.694e-27  1.511e-24   0.000e+00   1.916e-29   0.000e+00   -8.403e-27  3.694e-27   4.763e-27   
1.07461e+05  0.000e+00   5.145e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.618e-24   8.396e-27   -1.536e-23  1.019e-23   -1.569e-117 1.032e-25   3.083e-24   9.120e-24   2.053e-24   1.062e-25   -1.618e-24  -3.904e-27  1.515e-24   0.000e+00   1.940e-29   0.000e+00   -8.396e-27  3.904e-27   4.547e-27   
1.15478e+05  0.000e+00   5.157e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.623e-24   8.406e-27   -1.538e-23  1.009e-23   -1.560e-117 1.032e-25   3.083e-24   9.150e-24   2.065e-24   1.083e-25   -1.623e-24  -4.083e-27  1.519e-24   0.000e+00   1.965e-29   0.000e+00   -8.406e-27  4.083e-27   4.379e-27   
1.24094e+05  0.000e+00   5.167e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.627e-24   8.432e-27   -1.538e-23  9.992e-24   -1.550e-117 1.032e-25   3.083e-24   9.175e-24   2.076e-24   1.109e-25   -1.627e-24  -4.238e-27  1.521e-24   0.000e+00   1.992e-29   0.000e+00   -8.432e-27  4.238e-27   4.251e-27   
1.33352e+05  0.000e+00   5.176e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.631e-24   8.472e-27   -1.536e-23  9.903e-24   -1.539e-117 1.032e-25   3.083e-24   9.196e-24   2.085e-24   1.145e-25   -1.631e-24  -4.377e-27  1.521e-24   0.000e+00   2.022e-29   0.000e+00   -8.472e-27  4.377e-27   4.155e-27   
1.43301e+05  0.000e+00   5.182e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.636e-24   8.528e-27   -1.534e-23  9.820e-24   -1.527e-117 1.032e-25   3.083e-24   9.213e-24   2.093e-24   1.190e-25   -1.636e-24  -4.507e-27  1.521e-24   0.000e+00   2.055e-29   0.000e+00   -8.528e-27  4.507e-27   4.083e-27   
1.53993e+05  0.000e+00   5.188e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.640e-24   8.599e-27   -1.531e-23  9.742e-24   -1.515e-117 1.032e-25   3.083e-24   9.226e-24   2.099e-24   1.250e-25   -1.640e-24  -4.633e-27  1.520e-24   0.000e+00   2.094e-29   0.000e+00   -8.599e-27  4.633e-27   4.030e-27   
1.65482e+05  0.000e+00   5.192e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.645e-24   8.685e-27   -1.527e-23  9.669e-24   -1.504e-117 1.032e-25   3.083e-24   9.238e-24   2.104e-24   1.325e-25   -1.645e-24  -4.762e-27  1.518e-24   0.000e+00   2.139e-29   0.000e+00   -8.685e-27  4.762e-27   3.991e-27   
1.77828e+05  0.000e+00   5.197e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.652e-24   8.790e-27   -1.522e-23  9.599e-24   -1.495e-117 1.032e-25   3.083e-24   9.249e-24   2.108e-24   1.422e-25   -1.652e-24  -4.898e-27  1.514e-24   0.000e+00   2.192e-29   0.000e+00   -8.790e-27  4.898e-27   3.963e-27   
1.91095e+05  0.000e+00   5.202e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.660e-24   8.914e-27   -1.517e-23  9.530e-24   -1.487e-117 1.032e-25   3.083e-24   9.261e-24   2.114e-24   1.543e-25   -1.660e-24  -5.048e-27  1.511e-24   0.000e+00   2.255e-29   0.000e+00   -8.914e-27  5.048e-27   3.941e-27   
2.05353e+05  0.000e+00   5.208e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.670e-24   9.060e-27   -1.511e-23  9.459e-24   -1.482e-117 1.032e-25   3.083e-24   9.276e-24   2.120e-24   1.693e-25   -1.670e-24  -5.215e-27  1.507e-24   0.000e+00   2.330e-29   0.000e+00   -9.060e-27  5.215e-27   3.925e-27   
2.20673e+05  0.000e+00   5.215e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.685e-24   9.231e-27   -1.505e-23  9.383e-24   -1.481e-117 1.032e-25   3.083e-24   9.295e-24   2.128e-24   1.877e-25   -1.685e-24  -5.404e-27  1.502e-24   0.000e+00   2.417e-29   0.000e+00   -9.231e-27  5.404e-27   3.912e-27   
2.37137e+05  0.000e+00   5.225e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.703e-24   9.431e-27   -1.498e-23  9.298e-24   -1.484e-117 1.032e-25   3.083e-24   9.318e-24   2.138e-24   2.099e-25   -1.703e-24  -5.620e-27  1.499e-24   0.000e+00   2.518e-29   0.000e+00   -9.431e-27  5.620e-27   3.903e-27   
2.54830e+05  0.000e+00   5.236e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.727e-24   9.660e-27   -1.491e-23  9.202e-24   -1.490e-117 1.032e-25   3.083e-24   9.346e-24   2.150e-24   2.363e-25   -1.727e-24  -5.865e-27  1.497e-24   0.000e+00   2.631e-29   0.000e+00   -9.660e-27  5.865e-27   3.894e-27   
2.73842e+05  0.000e+00   5.249e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.757e-24   9.922e-27   -1.483e-23  9.093e-24   -1.499e-117 1.032e-25   3.083e-24   9.378e-24   2.164e-24   2.668e-25   -1.757e-24  -6.141e-27  1.496e-24   0.000e+00   2.756e-29   0.000e+00   -9.922e-27  6.141e-27   3.887e-27   
2.94273e+05  0.000e+00   5.264e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.792e-24   1.021e-26   -1.475e-23  8.969e-24   -1.510e-117 1.032e-25   3.083e-24   9.413e-24   2.179e-24   3.011e-25   -1.792e-24  -6.446e-27  1.498e-24   0.000e+00   2.887e-29   0.000e+00   -1.021e-26  6.446e-27   3.880e-27   
3.16228e+05  0.000e+00   5.279e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.833e-24   1.052e-26   -1.466e-23  8.830e-24   -1.524e-117 1.032e-25   3.083e-24   9.451e-24   2.196e-24   3.378e-25   -1.833e-24  -6.772e-27  1.502e-24   0.000e+00   3.019e-29   0.000e+00   -1.052e-26  6.772e-27   3.873e-27   
3.39821e+05  0.000e+00   5.295e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.877e-24   1.084e-26   -1.456e-23  8.678e-24   -1.538e-117 1.032e-25   3.083e-24   9.490e-24   2.212e-24   3.745e-25   -1.877e-24  -7.105e-27  1.510e-24   0.000e+00   3.143e-29   0.000e+00   -1.084e-26  7.105e-27   3.865e-27   
3.65174e+05  0.000e+00   5.312e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.921e-24   1.114e-26   -1.445e-23  8.517e-24   -1.553e-117 1.032e-25   3.083e-24   9.529e-24   2.229e-24   4.081e-25   -1.921e-24  -7.423e-27  1.521e-24   0.000e+00   3.252e-29   0.000e+00   -1.114e-26  7.423e-27   3.855e-27   
3.92419e+05  0.000e+00   5.327e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.961e-24   1.140e-26   -1.433e-23  8.350e-24   -1.567e-117 1.032e-25   3.083e-24   9.566e-24   2.245e-24   4.357e-25   -1.961e-24  -7.706e-27  1.533e-24   0.000e+00   3.341e-29   0.000e+00   -1.140e-26  7.706e-27   3.844e-27   
4.21697e+05  0.000e+00   5.342e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.995e-24   1.162e-26   -1.420e-23  8.185e-24   -1.579e-117 1.032e-25   3.083e-24   9.601e-24   2.260e-24   4.564e-25   -1.995e-24  -7.946e-27  1.547e-24   0.000e+00   3.411e-29   0.000e+00   -1.162e-26  7.946e-27   3.831e-27   
4.53158e+05  0.000e+00   5.356e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.023e-24   1.181e-26   -1.407e-23  8.027e-24   -1.590e-117 1.032e-25   3.083e-24   9.633e-24   2.274e-24   4.713e-25   -2.023e-24  -8.148e-27  1.560e-24   0.000e+00   3.469e-29   0.000e+00   -1.181e-26  8.148e-27   3.817e-27   
4.86968e+05  0.000e+00   5.369e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.047e-24   1.196e-26   -1.393e-23  7.880e-24   -1.599e-117 1.032e-25   3.083e-24   9.662e-24   2.286e-24   4.823e-25   -2.047e-24  -8.324e-27  1.574e-24   0.000e+00   3.523e-29   0.000e+00   -1.196e-26  8.324e-27   3.803e-27   
5.23299e+05  0.000e+00   5.381e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.068e-24   1.210e-26   -1.379e-23  7.749e-24   -1.607e-117 1.032e-25   3.082e-24   9.687e-24   2.297e-24   4.906e-25   -2.068e-24  -8.477e-27  1.586e-24   0.000e+00   3.575e-29   0.000e+00   -1.210e-26  8.477e-27   3.791e-27   
5.62341e+05  0.000e+00   5.392e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.083e-24   1.221e-26   -1.366e-23  7.636e-24   -1.613e-117 1.032e-25   3.082e-24   9.710e-24   2.307e-24   4.955e-25   -2.083e-24  -8.601e-27  1.597e-24   0.000e+00   3.625e-29   0.000e+00   -1.221e-26  8.601e-27   3.780e-27   
6.04296e+05  0.000e+00   5.401e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.093e-24   1.228e-26   -1.354e-23  7.543e-24   -1.619e-117 1.032e-25   3.082e-24   9.729e-24   2.315e-24   4.959e-25   -2.093e-24  -8.688e-27  1.606e-24   0.000e+00   3.670e-29   0.000e+00   -1.228e-26  8.688e-27   3.770e-27   
6.49382e+05  0.000e+00   5.410e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.096e-24   1.231e-26   -1.344e-23  7.469e-24   -1.624e-117 1.032e-25   3.082e-24   9.745e-24   2.322e-24   4.908e-25   -2.096e-24  -8.729e-27  1.614e-24   0.000e+00   3.707e-29   0.000e+00   -1.231e-26  8.729e-27   3.762e-27   
6.97831e+05  0.000e+00   5.417e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.091e-24   1.230e-26   -1.335e-23  7.411e-24   -1.627e-117 1.032e-25   3.082e-24   9.757e-24   2.327e-24   4.801e-25   -2.091e-24  -8.724e-27  1.620e-24   0.000e+00   3.737e-29   0.000e+00   -1.230e-26  8.724e-27   3.755e-27   
7.49894e+05  0.000e+00   5.423e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.081e-24   1.224e-26   -1.328e-23  7.369e-24   -1.629e-117 1.032e-25   3.082e-24   9.767e-24   2.331e-24   4.642e-25   -2.081e-24  -8.677e-27  1.625e-24   0.000e+00   3.759e-29   0.000e+00   -1.224e-26  8.677e-27   3.749e-27   
8.05842e+05  0.000e+00   5.429e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.064e-24   1.216e-26   -1.321e-23  7.338e-24   -1.631e-117 1.032e-25   3.082e-24   9.774e-24   2.333e-24   4.441e-25   -2.064e-24  -8.596e-27  1.629e-24   0.000e+00   3.774e-29   0.000e+00   -1.216e-26  8.596e-27   3.744e-27   
8.65964e+05  0.000e+00   5.433e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.044e-24   1.204e-26   -1.316e-23  7.316e-24   -1.632e-117 1.032e-25   3.082e-24   9.779e-24   2.335e-24   4.209e-25   -2.044e-24  -8.488e-27  1.632e-24   0.000e+00   3.785e-29   0.000e+00   -1.204e-26  8.488e-27   3.739e-27   
9.30572e+05  0.000e+00   5.437e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   2.022e-24   1.191e-26   -1.311e-23  7.299e-24   -1.632e-117 1.032e-25   3.082e-24   9.782e-24   2.337e-24   3.955e-25   -2.022e-24  -8.363e-27  1.635e-24   0.000e+00   3.791e-29   0.000e+00   -1.191e-26  8.363e-27   3.735e-27   
1.00000e+06  0.000e+00   5.441e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.997e-24   1.177e-26   -1.306e-23  7.287e-24   -1.633e-117 1.032e-25   3.082e-24   9.785e-24   2.338e-24   3.689e-25   -1.997e-24  -8.227e-27  1.637e-24   0.000e+00   3.795e-29   0.000e+00   -1.177e-26  8.227e-27   3.731e-27   
1.07461e+06  0.000e+00   5.445e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.972e-24   1.163e-26   -1.302e-23  7.276e-24   -1.633e-117 1.032e-25   3.082e-24   9.787e-24   2.338e-24   3.417e-25   -1.972e-24  -8.086e-27  1.638e-24   0.000e+00   3.797e-29   0.000e+00   -1.163e-26  8.086e-27   3.727e-27   
1.15478e+06  0.000e+00   5.448e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.946e-24   1.148e-26   -1.299e-23  7.267e-24   -1.633e-117 1.032e-25   3.082e-24   9.788e-24   2.339e-24   3.145e-25   -1.946e-24  -7.942e-27  1.640e-24   0.000e+00   3.798e-29   0.000e+00   -1.148e-26  7.942e-27   3.723e-27   
1.24094e+06  0.000e+00   5.451e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.921e-24   1.133e-26   -1.295e-23  7.258e-24   -1.633e-117 1.032e-25   3.082e-24   9.789e-24   2.339e-24   2.876e-25   -1.921e-24  -7.800e-27  1.642e-24   0.000e+00   3.799e-29   0.000e+00   -1.133e-26  7.800e-27   3.720e-27   
1.33352e+06  0.000e+00   5.453e-25   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   1.897e-24   1.119e-26   -1.291e-23  7.250e-24   -1.632e-117 1.032e-25   3.082e-24   9.789e-24   2.339e-24   2.613e-25   -1.897e-24  -7.661e-27  1.643e-24   0.000e+00   3.798e-29   0.000e+00   -1.119e-26  7.661e-27   3.716e-27   
